registration_number,postal_code,transaction_value,transaction_date,built_area,latitude,longitude,neighborhood
11313500908.0,03560-000,288000,2023-05-19,52,-23.5466089,-46.4998686,Vila Nhocuné
12500800643.0,05138-000,515000,2023-05-19,160,-23.4858226,-46.73193999999999,Jardim Libano
23203500629.0,08270-600,450000,2023-05-22,99,-23.5645631,-46.4625902,Jardim Nossa Senhora do Carmo
3904001442.0,01545-010,1100000,2023-05-26,216,-23.581633,-46.6183679,Jardim da Gloria
12101700610.0,04455-350,900000,2023-05-12,109,-23.6837199,-46.6761173,Vila Campo Grande
18102602642.0,05879-450,280000,2023-05-17,83,-23.6908881,-46.7959241,Chacara Santa Maria
6106900973.0,03642-010,178275,2023-05-22,64,-23.5273264,-46.5341706,Penha de França
16917900329.0,05776-490,45000,2023-05-26,109,-23.6391808,-46.7475623,Parque Arariba
10410002347.0,02927-130,345000,2023-05-19,55,-23.4964593,-46.7060057,Nossa Senhora do O
11148400337.0,03678-030,370000,2023-05-26,170,-23.5171055,-46.4890742,Vila Sao Francisco (Zona Leste)
16818700232.0,05778-240,100000,2023-05-24,40,-23.6417927,-46.7513252,Parque Arariba
10213100265.0,03156-280,657000,2023-05-19,162,-23.5818757,-46.5645712,Vila Prudente
9023200519.0,04648-007,1070000,2023-05-19,257,-23.6493856,-46.6754744,Vila Nova Caledonia
20110504664.0,05547-030,539138,2023-05-22,209,-23.5931734,-46.7737395,Jardim Rosa Maria
11285704400.0,08031-760,250000,2023-05-19,82,-23.5065096,-46.4247392,Vila Curuçá
13403200204.0,08160-450,350000,2023-05-22,170,-23.501477,-46.4094268,Vila Simone
30906102712.0,04142-050,670000,2023-05-22,68,-23.6128089,-46.6305643,Vila da Saúde
21402105655.0,02998-060,300000,2023-04-28,54,-23.4420789,-46.72670360000001,Jaraguá
14734101069.0,08275-580,424000,2023-05-18,107,-23.5684793,-46.4815265,Fazenda Aricanduva
7138100167.0,02473-090,236000,2023-05-22,40,-23.4761319,-46.6519793,Vila Roque
21402002066.0,02998-020,490000,2023-05-17,73,-23.4405589,-46.7274606,Jaraguá
13510100270.0,08031-000,320000,2023-05-22,120,-23.5155136,-46.4194778,Vila Nova Curuca
8939500369.0,04632-040,500000,2023-05-26,156,-23.6332966,-46.6648958,Jardim Aeroporto
14821501219.0,03386-177,340000,2023-05-26,108,-23.5808154,-46.5270339,Capão do Embira
12205300082.0,05801-050,700000,2023-05-17,103,-23.6470142,-46.7338124,Jardim Mirante
11258402008.0,08060-300,340000,2023-05-23,66,-23.5049218,-46.4484092,Vila Jacuí
5816200372.0,03532-020,370000,2023-05-22,120,-23.5428609,-46.5145724,Vila Nova Savoia
11036800325.0,03673-020,510000,2023-05-11,117,-23.5163068,-46.5016731,Jardim Popular
7326802505.0,02036-011,680000,2023-05-17,135,-23.5021529,-46.62061449999999,Santana
11412001543.0,08210-060,365000,2023-05-18,83,-23.5427433,-46.4564927,Itaquera
12512405469.0,05174-000,600000,2023-05-19,104,-23.4783165,-46.7409857,Jardim Regina
11134300912.0,03804-050,435000,2023-05-12,75,-23.4990654,-46.4794221,Parque Boturussu
11158700635.0,03886-030,388000,2023-05-15,96,-23.5092523,-46.4806343,Jardim Cotinha
4830700238.0,04150-060,1450000,2023-05-18,362,-23.6208182,-46.6229148,Bosque da Saúde
13915100233.0,08245-300,250000,2023-05-30,65,-23.5184387,-46.4325473,Vila Progresso (Zona Leste)
14910400833.0,03935-060,200000,2023-05-23,201,-23.5867517,-46.4992788,Jardim Imperador (Zona Leste)
9044400835.0,04689-220,635000,2023-05-11,168,-23.6718226,-46.6914366,Vila Isa
11239500393.0,08060-140,500000,2023-05-25,239,-23.500129,-46.44996990000001,Vila Jacuí
16828500082.0,05761-300,610000,2023-05-22,226,-23.6362621,-46.7655337,Jardim Maria Virginia
11313500878.0,03560-000,310000,2023-05-17,54,-23.5466089,-46.4998686,Vila Nhocuné
19422700166.0,08380-295,480000,2023-05-19,148,-23.6030107,-46.4417836,Jardim Iguatemi
5536201311.0,03441-000,1034000,2023-05-19,119,-23.5463018,-46.5357013,Vila Carrão
7041200779.0,02340-000,1450000,2023-05-17,210,-23.473835,-46.6139306,Tucuruvi
7820300663.0,05127-000,690000,2023-05-26,111,-23.496603,-46.7404489,Parque Sao Domingos
12120200342.0,04463-050,730000,2023-04-28,205,-23.6981312,-46.6601237,Balneário Mar Paulista
24521700479.0,08470-750,400000,2023-04-28,160,-23.601284,-46.3964585,Cidade Tiradentes
5717500671.0,03520-040,200000,2023-05-24,47,-23.548622,-46.52383690000001,Vila Dalila
15531100034.0,03923-130,336875,2023-05-29,148,-23.5943579,-46.5088918,Parque dos Bancarios
7703000574.0,02920-130,455000,2023-05-24,122,-23.4895277,-46.7205035,Vila Pereira Barreto
29905300757.0,04537-090,1250000,2023-05-24,100,-23.5932714,-46.67543819999999,Vila Nova Conceição
14707503151.0,03573-170,800000,2023-05-22,72,-23.5605434,-46.5059529,Jardim Santa Maria
5704701957.0,03507-010,950000,2023-05-17,135,-23.5380748,-46.53868,Vila Aricanduva
17109700436.0,05525-030,365000,2023-05-25,143,-23.6030717,-46.749137,Jardim Jussara
17109700428.0,05525-030,365000,2023-05-25,143,-23.6030717,-46.749137,Jardim Jussara
10516600035.0,05159-350,225000,2023-05-25,90,-23.4880703,-46.754454,Jardim Vista Linda
26303300233.0,04870-015,280000,2023-05-25,70,-23.7468182,-46.7540457,Parque do Terceiro Lago
9520300546.0,04785-153,2911063,2023-05-31,484,-23.6974854,-46.7072137,Jardim Santa Helena
11633600911.0,03478-040,320000,2023-05-19,65,-23.57194,-46.5137049,Vila Antonieta
18406101600.0,05890-050,133000,2023-05-25,58,-23.6628885,-46.78315449999999,Jardim Amalia
14601800594.0,03577-100,277000,2023-05-23,53,-23.5539064,-46.5027655,Jardim Eliane
16924200035.0,05755-100,260000,2023-05-31,236,-23.6228257,-46.7533316,Jardim Umarizal
10907201244.0,02373-110,1050000,2023-05-29,361,-23.4547469,-46.6169969,Vila Albertina
15605001001.0,03244-150,245000,2023-05-26,55,-23.6081528,-46.5400133,Jardim Guairaca
16036501438.0,05386-320,930000,2023-05-30,144,-23.5631329,-46.7591092,Vila São Silvestre
18512200692.0,05547-070,200000,2023-05-31,67,-23.5911365,-46.77089420000001,Jardim Rosa Maria
13808501188.0,08247-025,280000,2023-05-25,80,-23.5343096,-46.4337487,Parada XV de Novembro
13823500278.0,08246-065,85000,2023-05-26,147,-23.5261856,-46.4336736,Parada XV de Novembro
8564600706.0,04710-180,800000,2023-05-31,173,-23.6251956,-46.6981545,Chácara Santo Antonio (Zona Sul)
16030900160.0,05396-311,1670000,2023-05-26,543,-23.571392,-46.7738142,Parque dos Principes
9037300138.0,04649-140,880000,2023-05-31,177,-23.655978,-46.675203,Jardim Umuarama
15222600296.0,08320-550,242738,2023-05-29,66,-23.6236287,-46.47341,Parque Sao Rafael
13806900931.0,08246-106,240000,2023-05-26,50,-23.5282782,-46.4343494,Parada XV de Novembro
10400600306.0,02802-070,570000,2023-05-26,121,-23.4869753,-46.6966448,Vila Primavera
7620100288.0,02728-080,957154,2023-06-02,30,-23.4955814,-46.6878894,Vila Palmeiras
16204200959.0,04812-130,340000,2023-05-26,76,-23.7125238,-46.6871444,Jardim Samambaia
17107400184.0,05638-050,290000,2023-05-31,184,-23.6056147,-46.7430283,Jardim Londrina
22807200468.0,02325-070,250000,2023-05-26,80,-23.4560444,-46.5867061,Jardim Filhos da Terra
11412600791.0,08295-510,300000,2023-05-25,75,-23.5450919,-46.4588779,Itaquera
12123202311.0,04455-000,475000,2023-05-26,119,-23.6801521,-46.6821539,Vila Campo Grande
4720203361.0,04310-010,1160000,2023-05-25,160,-23.6320878,-46.6406246,Vila Guarani (Z Sul)
8956700141.0,04375-070,350000,2023-05-30,80,-23.6514356,-46.6549732,Vila Santa Catarina
18312002722.0,05782-470,420000,2023-05-29,81,-23.6503856,-46.7658361,Parque Munhoz
11931400104.0,04176-020,326636,2023-06-05,134,-23.637787,-46.6035915,Jardim Maria Estela
14709200326.0,03582-190,490000,2023-05-30,130,-23.5583348,-46.4959591,Jardim Ipanema (Cidade Lider)
17301600223.0,04438-090,640000,2023-05-29,110,-23.6754343,-46.671731,Vila Castelo
16029300104.0,05396-030,1309500,2023-05-30,300,-23.5667838,-46.7666865,Parque dos Principes
9002600577.0,04645-040,1630000,2023-05-24,331,-23.6454237,-46.6783897,Chácara Monte Alegre
12125901454.0,04459-000,250000,2023-05-30,61,-23.6929086,-46.673401,Pedreira
14711900534.0,03579-140,250000,2023-05-31,50,-23.5625152,-46.4982678,Jardim Marília
10818200722.0,02631-000,467880,2023-05-30,213,-23.4581183,-46.6483582,Jardim Peri
23900500061.0,08260-230,350000,2023-05-25,124,-23.5774474,-46.4415583,Jardim Cibele
6902400334.0,02307-050,120000,2023-06-03,55,-23.4828749,-46.6070498,Tucuruvi
14509001060.0,08275-010,350000,2023-06-05,104,-23.570466,-46.4710054,Jardim Nossa Senhora do Carmo
11286501546.0,08030-000,255000,2023-05-30,68,-23.5007788,-46.4262672,Vila Curuçá
3502701202.0,01550-000,875000,2023-05-19,118,-23.5722801,-46.6153809,Vila Monumento
14504100257.0,08280-090,215000,2023-05-30,86,-23.5579575,-46.4752136,Cidade Líder
14916400101.0,03940-020,285000,2023-05-18,78,-23.5945847,-46.4993979,Jardim Sao Gabriel
5108600704.0,03206-010,315000,2023-05-29,61,-23.5984932,-46.561861,Vila Alpina
9022900479.0,04646-020,700000,2023-05-30,190,-23.6417055,-46.6760303,Chácara Monte Alegre
17523202161.0,04822-160,440000,2023-05-31,240,-23.7332162,-46.6902701,Parque America
11159400058.0,03677-020,340000,2023-05-30,52,-23.5153519,-46.4953565,Jardim Três Marias
8951400212.0,04347-110,565000,2023-05-26,119,-23.6447724,-46.6471516,Jardim Oriental
21402601679.0,02998-070,310000,2023-05-31,53,-23.4405173,-46.7227687,Loteamento City Jaragua
5523100935.0,03362-060,310000,2023-05-31,91,-23.5649403,-46.5410174,Vila Formosa
14413100602.0,08290-530,430000,2023-05-26,75,-23.5535695,-46.4574816,Itaquera
14613900106.0,08280-030,225000,2023-06-01,70,-23.5563933,-46.4818271,Cidade Líder
10801200147.0,02881-090,540000,2023-05-18,57,-23.4672551,-46.6740046,Vila Francos
15701800351.0,04177-160,180000,2023-06-01,125,-23.6443039,-46.6097625,Jardim Imperador (Zona Sul)
5911400782.0,03662-010,273330,2023-06-02,87,-23.5227451,-46.50137240000001,Vila Ré
17904900342.0,04945-130,142000,2023-06-01,72,-23.7148612,-46.779177,Parque do Lago
15600500407.0,03245-000,585000,2023-05-15,126,-23.6024324,-46.5377353,Jardim Panorama (Zona Leste)
14202002368.0,03685-010,240000,2023-05-26,51,-23.5244984,-46.47731779999999,Jardim Sao Nicolau
11123300770.0,08051-500,233750,2023-05-25,39,-23.5103567,-46.4657549,Limoeiro
10157706701.0,05595-000,830000,2023-06-02,178,-23.5813428,-46.7429601,Jardim Bonfiglioli
12303300826.0,05632-030,800000,2023-05-26,149,-23.6007136,-46.737725,Jardim Monte Kemel
8606400203.0,04603-004,1935000,2023-06-06,200,-23.6142286,-46.6724956,Brooklin
12312301252.0,05658-070,730000,2023-05-31,175,-23.6057677,-46.7247328,Jardim Leonor
10911600255.0,02355-070,1630000,2023-05-24,391,-23.4561498,-46.611571,Jardim Virginia Bianca
7803300316.0,05133-004,643000,2023-06-03,36,-23.496771,-46.7458847,Vila Mangalot
11726904988.0,03275-008,385000,2023-05-22,85,-23.5842218,-46.5434377,Vila Ema
11125000804.0,03801-020,360000,2023-05-31,105,-23.5016341,-46.4902457,Parque Boturussu
15025800152.0,03966-000,297500,2023-06-07,71,-23.5993581,-46.4784706,Cidade São Mateus
16017000321.0,05372-110,325000,2023-06-01,84,-23.5817238,-46.762208,Jardim Ester
16703500753.0,05888-020,250000,2023-06-02,110,-23.6742458,-46.7923747,Parque Fernanda
11155305808.0,03675-000,385000,2023-05-26,72,-23.5161827,-46.4974377,Jardim Lisboa
17317100411.0,04475-260,250000,2023-06-01,130,-23.6986814,-46.6338789,Guacuri
27000900138.0,04872-050,300000,2023-06-02,70,-23.801052,-46.6397738,Jardim Borba Gato
19600601584.0,03022-000,360000,2023-06-06,80,-23.5270156,-46.6055429,Alto do Pari
13826600151.0,08430-000,160000,2023-06-05,140,-23.5247862,-46.4221868,Jardim Santa Terezinha (Zona Leste)
7031400041.0,02345-030,700000,2023-06-08,398,-23.4697716,-46.6130781,Barro Branco (Zona Norte)
16628600776.0,05869-229,82000,2023-06-02,73,-23.6769636,-46.7694596,Jardim Sonia Inga
12035800837.0,04407-090,327000,2023-05-25,121,-23.6708133,-46.6485844,Vila Imperio
15018100248.0,03963-050,270000,2023-06-02,99,-23.6102303,-46.4776184,Cidade São Mateus
12315400383.0,05653-000,5000000,2023-06-02,660,-23.6027121,-46.7152481,Jardim Leonor
6103602084.0,03641-000,750000,2023-05-30,196,-23.5270159,-46.5362106,Penha de França
6718603937.0,02309-100,350000,2023-05-29,41,-23.4764186,-46.6036593,Vila Mazzei
26303600229.0,04870-100,515000,2023-06-01,148,-23.7526004,-46.753014,Parque do Terceiro Lago
5802001186.0,03646-000,390000,2023-06-05,54,-23.5266825,-46.5293843,Vila Esperança
14734100852.0,08275-580,363000,2023-06-06,123,-23.5684793,-46.4815265,Fazenda Aricanduva
11001600771.0,03720-130,374000,2023-05-26,103,-23.5017935,-46.52801849999999,Vila Paulistania
11247400521.0,08020-360,375000,2023-05-30,94,-23.4989877,-46.4415583,Vila Giordano
11925900222.0,04186-120,615000,2023-06-07,209,-23.6462521,-46.59428579999999,Vila Liviero
18816300433.0,05187-270,380000,2023-05-30,111,-23.445247,-46.7504745,Jardim Ipanema (Zona Oeste)
23007000211.0,08253-720,230000,2023-06-06,35,-23.5482888,-46.43975589999999,Conjunto Residencial José Bonifácio
15406800271.0,03982-090,60000,2023-06-07,160,-23.6107285,-46.5149082,Parque Santa Madalena
17109500135.0,05534-030,600000,2023-06-06,138,-23.6015168,-46.7504184,Instituto de Previdência
13906700134.0,08032-270,89250,2023-06-06,220,-23.5142369,-46.4272959,Jardim Santo Antonio
7136900123.0,02435-070,338000,2023-06-06,60,-23.4829359,-46.6435128,Lauzane Paulista
11719200581.0,03289-020,52000,2023-06-06,134,-23.5957182,-46.5290496,Vila Virginia
11336500981.0,03667-000,355000,2023-05-24,66,-23.5301429,-46.4940988,Vila Ré
7004601420.0,02312-140,380000,2023-05-22,75,-23.4652063,-46.6007209,Vila Nova Mazzei
1705800491.0,03029-000,310000,2023-06-12,100,-23.5311872,-46.6175998,Canindé
15010500093.0,03958-000,500000,2023-05-22,107,-23.599138,-46.48333030000001,Cidade São Mateus
16033500090.0,05396-320,1250000,2023-06-08,518,-23.5766363,-46.7725806,Parque dos Principes
2407000463.0,05053-060,1800000,2023-06-10,303,-23.5365311,-46.6984845,Vila Romana
10206701615.0,03273-105,200000,2023-06-12,82,-23.5760687,-46.5615599,Vila Santa Clara
6015703776.0,03613-030,400000,2023-06-01,66,-23.5183605,-46.5341655,Vila Santana
7035003101.0,02348-060,1400000,2023-05-25,237,-23.4614026,-46.6122972,Jardim Leonor Mendes de Barros
19809000390.0,02352-020,200000,2023-06-12,80,-23.4530297,-46.59540870000001,Bortolândia
16036100689.0,05386-290,580000,2023-05-31,154,-23.5634128,-46.7573478,Vila São Silvestre
14734101441.0,08275-580,139875,2023-06-06,107,-23.5684793,-46.4815265,Fazenda Aricanduva
23006200241.0,08255-290,400000,2023-06-01,35,-23.5507586,-46.43404899999999,Conjunto Residencial José Bonifácio
15512400206.0,03268-200,100000,2023-06-06,35,-23.5996628,-46.5224297,Vila Tolstoi
12311500324.0,05621-000,2050000,2023-05-30,284,-23.596093,-46.7226181,Jardim Leonor
15115600594.0,08340-320,260000,2023-06-06,80,-23.6161814,-46.4564841,Jardim Vila Carrao
10002000953.0,03129-110,295000,2023-06-07,60,-23.580677,-46.5817002,Vila Prudente
12601700032.0,02984-040,271647,2023-06-11,50,-23.4462093,-46.7211076,Jardim Pirituba
19201701232.0,08140-007,350000,2023-05-30,55,-23.5133316,-46.393703,Jardim Tua
19106500020.0,02879-130,230000,2023-06-02,90,-23.4476782,-46.6979963,Jardim Damasceno
18312400345.0,05782-370,610000,2023-05-31,90,-23.6516019,-46.7687077,Parque Munhoz
11285704141.0,08031-760,263000,2023-06-05,86,-23.5065096,-46.4247392,Vila Curuçá
4913901109.0,04164-010,850000,2023-06-07,238,-23.6257577,-46.60831950000001,Vila Moraes
7852809251.0,05143-320,440000,2023-05-31,60,-23.4973969,-46.7217118,Jardim Felicidade (Zona Oeste)
24508900486.0,08471-000,64156,2023-06-07,20,-23.5903766,-46.4079259,Cidade Tiradentes
9515600391.0,04786-050,582800,2023-06-13,172,-23.7024899,-46.7041614,Interlagos
5102302183.0,03201-010,465000,2023-06-07,92,-23.5986777,-46.5748059,Vila Bela
11121200310.0,08051-040,362000,2023-06-09,136,-23.5138424,-46.4699394,Limoeiro
11323300413.0,03568-040,680000,2023-05-30,156,-23.5425103,-46.4853319,Parque Artur Alvim
7006400678.0,02311-130,550000,2023-05-18,80,-23.4711948,-46.6046849,Vila Mazzei
10158301454.0,05589-000,403266,2023-06-07,95,-23.5759589,-46.7387861,Vila Gomes
16028303371.0,05351-000,1699000,2023-06-07,592,-23.5584993,-46.758429,Cidade São Francisco
14725000883.0,03570-000,249813,2023-06-07,137,-23.567235,-46.4848585,Parque Savoy City
16030600019.0,05396-440,980000,2023-06-02,500,-23.569131,-46.770674,Parque dos Principes
8007500588.0,05085-010,1150000,2023-06-13,183,-23.5272988,-46.7243761,Bela Aliança
4913300466.0,04167-030,365000,2023-01-17,90,-23.6322488,-46.6127767,Vila Moraes
1104300281.0,01236-010,1500000,2023-05-29,300,-23.5442365,-46.6682707,Pacaembu
11012600695.0,03737-000,375000,2023-06-07,66,-23.5077823,-46.5131032,Vila Buenos Aires
4007401918.0,04210-100,1270000,2023-06-06,216,-23.5844645,-46.6046387,Ipiranga
10402800809.0,02930-000,400000,2023-06-07,97,-23.4896035,-46.7060057,Vila Picinin
5507705161.0,03429-000,293500,2023-06-07,62,-23.5530394,-46.5380781,Vila Carrão
9043000418.0,04679-000,250000,2023-06-12,154,-23.6709438,-46.6789565,Vila Santana
14716900771.0,03575-040,174000,2023-06-13,72,-23.5574572,-46.5077638,Jardim Santa Maria
11419900578.0,08220-400,325000,2023-06-09,60,-23.5376882,-46.4613881,Vila Campanela
13813800651.0,08431-360,260000,2023-06-16,176,-23.5394622,-46.4171128,Jardim Guaianazes
7744801318.0,02913-130,650000,2023-05-30,112,-23.5012399,-46.7132775,Piqueri
10734800761.0,02862-000,335000,2023-06-09,78,-23.4729866,-46.67853179999999,Jardim Elisio
5906001107.0,03647-020,610000,2023-06-01,131,-23.5248843,-46.5272441,Vila Esperança
11508300509.0,08420-030,360000,2023-06-16,79,-23.5401802,-46.4250558,Jardim Helena
13449600612.0,08140-060,343000,2023-06-17,53,-23.5110403,-46.39637,Itaim Paulista
7849500180.0,05101-330,1425000,2023-06-12,503,-23.4975632,-46.7325882,City América
6003701064.0,03734-090,241000,2023-06-14,77,-23.5084761,-46.5245359,Vila Rui Barbosa
11612800113.0,03436-070,370077,2023-05-25,121,-23.5632034,-46.5296514,Vila Carrão
15529400115.0,03917-070,312000,2023-06-19,203,-23.5858255,-46.519421,Jardim Porteira Grande
5808600448.0,03509-020,500000,2023-06-12,129,-23.5345778,-46.5301505,Chácara Seis de Outubro
11401300201.0,08240-500,300000,2023-06-07,69,-23.5229318,-46.4407498,Vila Progresso (Zona Leste)
1106901010.0,05409-003,1630000,2023-06-17,140,-23.5512822,-46.680041,Pinheiros
9600100241.0,05471-000,3476000,2023-06-12,359,-23.5392066,-46.7262433,Boaçava
16627700890.0,05849-280,550000,2023-05-24,110,-23.6555054,-46.7581225,Jardim Germania
30010800252.0,05679-165,2375000,2023-06-14,264,-23.6040661,-46.701929,Jardim Panorama
16626600221.0,05859-070,35000,2023-06-17,90,-23.6669373,-46.768633,Capão Redondo
7606800375.0,02543-011,300000,2023-06-12,72,-23.4811134,-46.66060239999999,Vila Celeste
5908601063.0,03654-000,89000,2023-06-13,122,-23.5252408,-46.51772099999999,Vila Granada
10157708135.0,05596-090,530000,2023-06-19,153,-23.5807227,-46.74383770000001,Jardim Pinheiros
23502600226.0,08472-320,346000,2023-06-07,24,-23.5691524,-46.4032789,Conjunto Habitacional Inacio Monteiro
11239603060.0,08060-130,260000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
11239603109.0,08060-130,260000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
11239603087.0,08060-130,260000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
11239603125.0,08060-130,265000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
14512900488.0,08275-120,800000,2023-06-13,72,-23.5704062,-46.4785202,Jardim Nossa Senhora do Carmo
10111601958.0,05591-045,680000,2023-06-14,167,-23.5789773,-46.7334946,Jardim Bonfiglioli
17331200185.0,04434-120,400000,2023-06-20,173,-23.6849138,-46.6690449,Morro Grande
8604700242.0,04614-010,600000,2023-06-13,93,-23.6135165,-46.6773245,Brooklin
11239603206.0,08060-130,265000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
11239603052.0,08060-130,265000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
11239603168.0,08060-130,265000,2023-06-13,92,-23.4988195,-46.4487682,Vila Jacuí
9519800107.0,04788-010,95000,2023-06-14,200,-23.7007814,-46.71013019999999,Interlagos
23503100219.0,08472-210,275000,2023-06-07,24,-23.5705698,-46.4026729,Conjunto Habitacional Inacio Monteiro
10508101033.0,05172-270,340000,2023-06-12,74,-23.4812642,-46.7458847,Vila Pirituba
15234300608.0,08320-310,202000,2023-06-20,60,-23.632565,-46.4743118,Parque Sao Rafael
